task_id,graph_seed,topology,regime,k,complexity_fraction,method,score,sel_total_degree,sel_feedback,sel_cycle3,sel_bridge,sel_spectral,coverage1,coverage2,optimizer_search_best,phase,evidence_source
746a5e0848f6435a01,41001,scale_free,transition_dense,8,,random,0.10234461154323067,49.85546875,816.93359375,120.5625,0.0,0.05594230269300245,0.5411376953125,1.0,0.3607968091964721,stage4a_discovery,cleaned_stage4a_local
746a5e0848f6435a01,41001,scale_free,transition_dense,8,,spectral,0.076178178191185,112.75,3277.625,487.625,0.0,0.1275899049639177,0.79296875,1.0,0.3607968091964721,stage4a_discovery,cleaned_stage4a_local
75e6bd2d7521a14457,41002,scale_free,transition_mid,48,,cycle_proxy,0.5575946569442749,53.91666666666666,838.3333333333334,77.16666666666667,0.0,0.112722862593946,0.98828125,1.0,0.7720457911491394,stage4a_discovery,cleaned_stage4a_local
75e6bd2d7521a14457,41002,scale_free,transition_mid,48,,dynamics_aware,0.6780958771705627,51.22916666666666,787.8333333333334,70.29166666666667,0.0,0.105167855915897,0.984375,1.0,0.7720457911491394,stage4a_discovery,cleaned_stage4a_local
75e6bd2d7521a14457,41002,scale_free,transition_mid,48,,feedback_hub,0.6467554569244385,54.29166666666666,844.9375,76.52083333333333,0.0,0.1126639292728238,0.98828125,1.0,0.7720457911491394,stage4a_discovery,cleaned_stage4a_local
75e6bd2d7521a14457,41002,scale_free,transition_mid,48,,high_degree,0.6789200305938721,54.29166666666666,844.8125,76.58333333333333,0.0,0.1126377052918379,0.98828125,1.0,0.7720457911491394,stage4a_discovery,cleaned_stage4a_local
75e6bd2d7521a14457,41002,scale_free,transition_mid,48,,module_bridge,0.6789200305938721,54.29166666666666,844.8125,76.58333333333333,0.0,0.1126377052918379,0.98828125,1.0,0.7720457911491394,stage4a_discovery,cleaned_stage4a_local
75e6bd2d7521a14457,41002,scale_free,transition_mid,48,,random,0.16329309192951766,25.604166666666664,251.896484375,21.759114583333332,0.0,0.05280061381841443,0.88134765625,0.999755859375,0.7720457911491394,stage4a_discovery,cleaned_stage4a_local
75e6bd2d7521a14457,41002,scale_free,transition_mid,48,,spectral,0.513319730758667,54.208333333333336,842.9166666666666,76.85416666666667,0.0,0.1131683569789161,0.984375,1.0,0.7720457911491394,stage4a_discovery,cleaned_stage4a_local
7813730fd45db98ae8,41002,scale_free,transition_dense,32,,cycle_proxy,0.2929940819740295,104.65625,2851.15625,439.0,0.0,0.1189787479486623,0.98828125,1.0,0.4849445223808288,stage4a_discovery,cleaned_stage4a_local
7813730fd45db98ae8,41002,scale_free,transition_dense,32,,dynamics_aware,0.2048946470022201,56.0625,1036.65625,150.8125,0.0,0.0625246279929225,0.95703125,1.0,0.4849445223808288,stage4a_discovery,cleaned_stage4a_local
7813730fd45db98ae8,41002,scale_free,transition_dense,32,,feedback_hub,0.2929940819740295,104.65625,2851.15625,439.0,0.0,0.1189787479486623,0.98828125,1.0,0.4849445223808288,stage4a_discovery,cleaned_stage4a_local
7813730fd45db98ae8,41002,scale_free,transition_dense,32,,high_degree,0.2929940819740295,104.65625,2851.15625,439.0,0.0,0.1189787479486623,0.98828125,1.0,0.4849445223808288,stage4a_discovery,cleaned_stage4a_local
7813730fd45db98ae8,41002,scale_free,transition_dense,32,,module_bridge,0.2929940819740295,104.65625,2851.15625,439.0,0.0,0.1189787479486623,0.98828125,1.0,0.4849445223808288,stage4a_discovery,cleaned_stage4a_local
7813730fd45db98ae8,41002,scale_free,transition_dense,32,,random,0.1199777811998501,48.8974609375,793.9013671875,116.3896484375,0.0,0.054681970157249814,0.9246826171875,1.0,0.4849445223808288,stage4a_discovery,cleaned_stage4a_local
7813730fd45db98ae8,41002,scale_free,transition_dense,32,,spectral,0.2805011570453644,104.5625,2846.65625,438.9375,0.0,0.1190972041745683,0.98828125,1.0,0.4849445223808288,stage4a_discovery,cleaned_stage4a_local
7b26f7388e88f36a0d,41002,scale_free,transition_mid,24,,cycle_proxy,0.3041504025459289,67.45833333333333,1224.6666666666667,114.70833333333331,0.0,0.1438057324914864,0.9296875,1.0,0.4837127029895782,stage4a_discovery,cleaned_stage4a_local
7b26f7388e88f36a0d,41002,scale_free,transition_mid,24,,dynamics_aware,0.300853967666626,57.29166666666666,976.75,91.08333333333331,0.0,0.1228701612374584,0.890625,1.0,0.4837127029895782,stage4a_discovery,cleaned_stage4a_local
7b26f7388e88f36a0d,41002,scale_free,transition_mid,24,,feedback_hub,0.2114739120006561,68.125,1243.125,113.66666666666669,0.0,0.1425685662463137,0.9609375,1.0,0.4837127029895782,stage4a_discovery,cleaned_stage4a_local
7b26f7388e88f36a0d,41002,scale_free,transition_mid,24,,high_degree,0.1671281903982162,68.16666666666667,1242.2916666666667,113.83333333333331,0.0,0.1433718455895663,0.94921875,1.0,0.4837127029895782,stage4a_discovery,cleaned_stage4a_local
7b26f7388e88f36a0d,41002,scale_free,transition_mid,24,,module_bridge,0.1671281903982162,68.16666666666667,1242.2916666666667,113.83333333333331,0.0,0.1433718455895663,0.94921875,1.0,0.4837127029895782,stage4a_discovery,cleaned_stage4a_local
7b26f7388e88f36a0d,41002,scale_free,transition_mid,24,,random,0.03947879991028453,25.171875,244.98567708333331,21.026041666666664,0.0,0.051837139314139045,0.666015625,0.9989013671875,0.4837127029895782,stage4a_discovery,cleaned_stage4a_local
7b26f7388e88f36a0d,41002,scale_free,transition_mid,24,,spectral,0.345156729221344,67.20833333333333,1217.0833333333333,114.20833333333331,0.0,0.1440985697406682,0.92578125,1.0,0.4837127029895782,stage4a_discovery,cleaned_stage4a_local
874913df1e10fe2ed7,41001,scale_free,transition_dense,48,,cycle_proxy,0.6906148195266724,95.6875,2408.6875,373.2916666666667,0.0,0.1099671914386232,0.99609375,1.0,0.7883731126785278,stage4a_discovery,cleaned_stage4a_local
874913df1e10fe2ed7,41001,scale_free,transition_dense,48,,dynamics_aware,0.7316237688064575,87.70833333333333,2120.895833333333,328.4166666666667,0.0,0.1003066652597174,1.0,1.0,0.7883731126785278,stage4a_discovery,cleaned_stage4a_local
874913df1e10fe2ed7,41001,scale_free,transition_dense,48,,feedback_hub,0.656896710395813,95.83333333333331,2415.145833333333,370.9375,0.0,0.1094375828537683,1.0,1.0,0.7883731126785278,stage4a_discovery,cleaned_stage4a_local
874913df1e10fe2ed7,41001,scale_free,transition_dense,48,,high_degree,0.6228225231170654,95.83333333333331,2414.708333333333,372.1666666666667,0.0,0.1097602938327753,1.0,1.0,0.7883731126785278,stage4a_discovery,cleaned_stage4a_local
874913df1e10fe2ed7,41001,scale_free,transition_dense,48,,module_bridge,0.6228225231170654,95.83333333333331,2414.708333333333,372.1666666666667,0.0,0.1097602938327753,1.0,1.0,0.7883731126785278,stage4a_discovery,cleaned_stage4a_local
874913df1e10fe2ed7,41001,scale_free,transition_dense,48,,random,0.33774963114410633,48.736328125,783.0182291666666,113.1796875,0.0,0.054400014113613844,0.977294921875,1.0,0.7883731126785278,stage4a_discovery,cleaned_stage4a_local
874913df1e10fe2ed7,41001,scale_free,transition_dense,48,,spectral,0.6604500412940979,95.8125,2413.145833333333,373.0833333333333,0.0,0.1099927745243036,0.99609375,1.0,0.7883731126785278,stage4a_discovery,cleaned_stage4a_local
8edf0cb93bbfd20828,41001,scale_free,transition_mid,8,,cycle_proxy,0.0437939837574958,82.625,1799.5,168.125,0.0,0.1720241634692384,0.69921875,1.0,0.3369378447532654,stage4a_discovery,cleaned_stage4a_local
8edf0cb93bbfd20828,41001,scale_free,transition_mid,8,,dynamics_aware,0.1196355670690536,19.625,136.25,10.0,0.0,0.0372285367162534,0.30078125,0.96875,0.3369378447532654,stage4a_discovery,cleaned_stage4a_local
8edf0cb93bbfd20828,41001,scale_free,transition_mid,8,,feedback_hub,0.0208871103823184,83.875,1833.125,168.0,0.0,0.1724712832475078,0.73046875,1.0,0.3369378447532654,stage4a_discovery,cleaned_stage4a_local
8edf0cb93bbfd20828,41001,scale_free,transition_mid,8,,high_degree,0.0208871103823184,83.875,1833.125,168.0,0.0,0.1724712832475078,0.73046875,1.0,0.3369378447532654,stage4a_discovery,cleaned_stage4a_local
8edf0cb93bbfd20828,41001,scale_free,transition_mid,8,,module_bridge,0.0208871103823184,83.875,1833.125,168.0,0.0,0.1724712832475078,0.73046875,1.0,0.3369378447532654,stage4a_discovery,cleaned_stage4a_local
8edf0cb93bbfd20828,41001,scale_free,transition_mid,8,,random,0.04558786854613569,26.30859375,271.21484375,23.52734375,0.0,0.05386451115349486,0.352294921875,0.9844970703125,0.3369378447532654,stage4a_discovery,cleaned_stage4a_local
8edf0cb93bbfd20828,41001,scale_free,transition_mid,8,,spectral,0.0208871103823184,83.875,1833.125,168.0,0.0,0.1724712832475078,0.73046875,1.0,0.3369378447532654,stage4a_discovery,cleaned_stage4a_local
98a9d61b814c9f75c9,41002,scale_free,transition_mid,32,,cycle_proxy,0.3291462063789367,62.28125,1067.21875,99.09375,0.0,0.131700956285144,0.96484375,1.0,0.589618980884552,stage4a_discovery,cleaned_stage4a_local
98a9d61b814c9f75c9,41002,scale_free,transition_mid,32,,dynamics_aware,0.3153993487358093,54.625,916.0,82.1875,0.0,0.1120875635032779,0.953125,1.0,0.589618980884552,stage4a_discovery,cleaned_stage4a_local
98a9d61b814c9f75c9,41002,scale_free,transition_mid,32,,feedback_hub,0.3495905995368957,62.65625,1073.375,98.46875,0.0,0.131120273213731,0.97265625,1.0,0.589618980884552,stage4a_discovery,cleaned_stage4a_local
98a9d61b814c9f75c9,41002,scale_free,transition_mid,32,,high_degree,0.3495905995368957,62.65625,1073.375,98.46875,0.0,0.131120273213731,0.97265625,1.0,0.589618980884552,stage4a_discovery,cleaned_stage4a_local
98a9d61b814c9f75c9,41002,scale_free,transition_mid,32,,module_bridge,0.3495905995368957,62.65625,1073.375,98.46875,0.0,0.131120273213731,0.97265625,1.0,0.589618980884552,stage4a_discovery,cleaned_stage4a_local
98a9d61b814c9f75c9,41002,scale_free,transition_mid,32,,random,0.06728107837261628,25.0126953125,238.4912109375,20.6025390625,0.0,0.051587018917477724,0.7703857421875,0.999755859375,0.589618980884552,stage4a_discovery,cleaned_stage4a_local
98a9d61b814c9f75c9,41002,scale_free,transition_mid,32,,spectral,0.315976619720459,62.25,1066.53125,98.90625,0.0,0.1317297668734576,0.96484375,1.0,0.589618980884552,stage4a_discovery,cleaned_stage4a_local
98c3ba4c0d88597e17,41002,scale_free,sparse_drive,32,,cycle_proxy,0.3263306617736816,62.28125,1067.21875,99.09375,0.0,0.131700956285144,0.96484375,1.0,0.6036208868026733,stage4a_discovery,cleaned_stage4a_local
98c3ba4c0d88597e17,41002,scale_free,sparse_drive,32,,dynamics_aware,0.2155228406190872,57.3125,950.15625,86.34375,0.0,0.1192752449402788,0.9609375,1.0,0.6036208868026733,stage4a_discovery,cleaned_stage4a_local
98c3ba4c0d88597e17,41002,scale_free,sparse_drive,32,,feedback_hub,0.2340859025716781,62.65625,1073.375,98.46875,0.0,0.131120273213731,0.97265625,1.0,0.6036208868026733,stage4a_discovery,cleaned_stage4a_local
98c3ba4c0d88597e17,41002,scale_free,sparse_drive,32,,high_degree,0.2340859025716781,62.65625,1073.375,98.46875,0.0,0.131120273213731,0.97265625,1.0,0.6036208868026733,stage4a_discovery,cleaned_stage4a_local
98c3ba4c0d88597e17,41002,scale_free,sparse_drive,32,,module_bridge,0.2340859025716781,62.65625,1073.375,98.46875,0.0,0.131120273213731,0.97265625,1.0,0.6036208868026733,stage4a_discovery,cleaned_stage4a_local
98c3ba4c0d88597e17,41002,scale_free,sparse_drive,32,,random,0.04030488559510553,25.0126953125,238.4912109375,20.6025390625,0.0,0.051587018917477724,0.7703857421875,0.999755859375,0.6036208868026733,stage4a_discovery,cleaned_stage4a_local
98c3ba4c0d88597e17,41002,scale_free,sparse_drive,32,,spectral,0.4180540740489959,62.25,1066.53125,98.90625,0.0,0.1317297668734576,0.96484375,1.0,0.6036208868026733,stage4a_discovery,cleaned_stage4a_local
9d5d1b3b4702b1c927,41001,scale_free,transition_dense,16,,cycle_proxy,0.1049792617559433,108.0625,3023.8125,472.6875,0.0,0.1242606402566211,0.9375,1.0,0.3194617331027984,stage4a_discovery,cleaned_stage4a_local
9d5d1b3b4702b1c927,41001,scale_free,transition_dense,16,,dynamics_aware,0.0956149846315383,41.0,574.9375,85.9375,0.0,0.0466286680431993,0.66796875,1.0,0.3194617331027984,stage4a_discovery,cleaned_stage4a_local
9d5d1b3b4702b1c927,41001,scale_free,transition_dense,16,,feedback_hub,0.1248344182968139,109.625,3106.25,460.125,0.0,0.1235851308889387,0.94140625,1.0,0.3194617331027984,stage4a_discovery,cleaned_stage4a_local
9d5d1b3b4702b1c927,41001,scale_free,transition_dense,16,,high_degree,0.1397522389888763,109.6875,3103.6875,458.6875,0.0,0.1237897058281434,0.9375,1.0,0.3194617331027984,stage4a_discovery,cleaned_stage4a_local
9d5d1b3b4702b1c927,41001,scale_free,transition_dense,16,,module_bridge,0.1397522389888763,109.6875,3103.6875,458.6875,0.0,0.1237897058281434,0.9375,1.0,0.3194617331027984,stage4a_discovery,cleaned_stage4a_local
9d5d1b3b4702b1c927,41001,scale_free,transition_dense,16,,random,0.09708418085938317,48.701171875,784.849609375,115.36328125,0.0,0.054706833013199056,0.754638671875,1.0,0.3194617331027984,stage4a_discovery,cleaned_stage4a_local
9d5d1b3b4702b1c927,41001,scale_free,transition_dense,16,,spectral,0.1052757427096366,108.625,3046.875,467.75,0.0,0.1246377718239451,0.9296875,1.0,0.3194617331027984,stage4a_discovery,cleaned_stage4a_local
a8341986d0dafe755b,41002,scale_free,transition_mid,8,,cycle_proxy,0.0421111024916172,83.5,1783.875,161.5,0.0,0.1719483551328944,0.6875,1.0,0.3291804492473602,stage4a_discovery,cleaned_stage4a_local
a8341986d0dafe755b,41002,scale_free,transition_mid,8,,dynamics_aware,0.0829788073897361,16.375,79.25,6.0,0.0,0.0341527617346729,0.265625,0.94921875,0.3291804492473602,stage4a_discovery,cleaned_stage4a_local
a8341986d0dafe755b,41002,scale_free,transition_mid,8,,feedback_hub,0.0411778464913368,84.125,1796.375,158.875,0.0,0.1717305797712429,0.71875,1.0,0.3291804492473602,stage4a_discovery,cleaned_stage4a_local
a8341986d0dafe755b,41002,scale_free,transition_mid,8,,high_degree,0.0411778464913368,84.125,1796.375,158.875,0.0,0.1717305797712429,0.71875,1.0,0.3291804492473602,stage4a_discovery,cleaned_stage4a_local
a8341986d0dafe755b,41002,scale_free,transition_mid,8,,module_bridge,0.0411778464913368,84.125,1796.375,158.875,0.0,0.1717305797712429,0.71875,1.0,0.3291804492473602,stage4a_discovery,cleaned_stage4a_local
a8341986d0dafe755b,41002,scale_free,transition_mid,8,,random,0.06015793455298986,25.5625,253.70703125,22.109375,0.0,0.05276743501397331,0.34619140625,0.9796142578125,0.3291804492473602,stage4a_discovery,cleaned_stage4a_local
a8341986d0dafe755b,41002,scale_free,transition_mid,8,,spectral,0.0421111024916172,83.5,1783.875,161.5,0.0,0.1719483551328944,0.6875,1.0,0.3291804492473602,stage4a_discovery,cleaned_stage4a_local
abb64d9bbefd5d7324,41002,scale_free,sparse_drive,64,,cycle_proxy,0.334249883890152,47.84375,690.28125,63.5,0.0,0.1000128972868037,0.9921875,1.0,0.8001817464828491,stage4a_discovery,cleaned_stage4a_local
abb64d9bbefd5d7324,41002,scale_free,sparse_drive,64,,dynamics_aware,0.5572173595428467,44.546875,619.09375,56.515625,0.0,0.0926014287296122,0.98828125,1.0,0.8001817464828491,stage4a_discovery,cleaned_stage4a_local
abb64d9bbefd5d7324,41002,scale_free,sparse_drive,64,,feedback_hub,0.5920623540878296,48.296875,697.34375,62.328125,0.0,0.0994437627639998,0.9921875,1.0,0.8001817464828491,stage4a_discovery,cleaned_stage4a_local
abb64d9bbefd5d7324,41002,scale_free,sparse_drive,64,,high_degree,0.521685779094696,48.3125,697.328125,62.40625,0.0,0.0995456539564133,0.9921875,1.0,0.8001817464828491,stage4a_discovery,cleaned_stage4a_local
abb64d9bbefd5d7324,41002,scale_free,sparse_drive,64,,module_bridge,0.521685779094696,48.3125,697.328125,62.40625,0.0,0.0995456539564133,0.9921875,1.0,0.8001817464828491,stage4a_discovery,cleaned_stage4a_local
abb64d9bbefd5d7324,41002,scale_free,sparse_drive,64,,random,0.19510010397061703,25.3740234375,247.96044921875,21.4453125,0.0,0.05223543811469015,0.93798828125,1.0,0.8001817464828491,stage4a_discovery,cleaned_stage4a_local
abb64d9bbefd5d7324,41002,scale_free,sparse_drive,64,,spectral,0.5492473244667053,47.875,690.4375,63.140625,0.0,0.1004528648688429,0.98828125,1.0,0.8001817464828491,stage4a_discovery,cleaned_stage4a_local
b491ff5340c3e360c5,41001,scale_free,transition_mid,24,,cycle_proxy,0.2753596603870392,67.41666666666667,1243.625,121.5,0.0,0.1430107273397614,0.921875,1.0,0.5258292555809021,stage4a_discovery,cleaned_stage4a_local
b491ff5340c3e360c5,41001,scale_free,transition_mid,24,,dynamics_aware,0.341593474149704,65.45833333333333,1199.2916666666667,114.625,0.0,0.1375115242010094,0.921875,1.0,0.5258292555809021,stage4a_discovery,cleaned_stage4a_local
b491ff5340c3e360c5,41001,scale_free,transition_mid,24,,feedback_hub,0.3988322615623474,67.79166666666667,1253.125,120.45833333333331,0.0,0.1429421940870655,0.92578125,1.0,0.5258292555809021,stage4a_discovery,cleaned_stage4a_local
b491ff5340c3e360c5,41001,scale_free,transition_mid,24,,high_degree,0.3988322615623474,67.79166666666667,1253.125,120.45833333333331,0.0,0.1429421940870655,0.92578125,1.0,0.5258292555809021,stage4a_discovery,cleaned_stage4a_local
b491ff5340c3e360c5,41001,scale_free,transition_mid,24,,module_bridge,0.3988322615623474,67.79166666666667,1253.125,120.45833333333331,0.0,0.1429421940870655,0.92578125,1.0,0.5258292555809021,stage4a_discovery,cleaned_stage4a_local
b491ff5340c3e360c5,41001,scale_free,transition_mid,24,,random,0.03206452640006314,25.036458333333332,240.84765625,21.233072916666668,0.0,0.05124748715243606,0.6695556640625,0.9991455078125,0.5258292555809021,stage4a_discovery,cleaned_stage4a_local
b491ff5340c3e360c5,41001,scale_free,transition_mid,24,,spectral,0.3737102448940277,67.70833333333333,1249.5833333333333,120.75,0.0,0.1433445262399008,0.921875,1.0,0.5258292555809021,stage4a_discovery,cleaned_stage4a_local
bd206bf40f28a0db2c,41001,scale_free,transition_mid,32,,cycle_proxy,0.2913543581962585,61.71875,1066.5,103.0625,0.0,0.1303464495104372,0.953125,1.0,0.6063300371170044,stage4a_discovery,cleaned_stage4a_local
bd206bf40f28a0db2c,41001,scale_free,transition_mid,32,,dynamics_aware,0.408217191696167,56.0,942.8125,88.875,0.0,0.1173128745344621,0.9375,1.0,0.6063300371170044,stage4a_discovery,cleaned_stage4a_local
bd206bf40f28a0db2c,41001,scale_free,transition_mid,32,,feedback_hub,0.2928310632705688,62.1875,1075.3125,102.71875,0.0,0.1301710958954575,0.95703125,1.0,0.6063300371170044,stage4a_discovery,cleaned_stage4a_local
bd206bf40f28a0db2c,41001,scale_free,transition_mid,32,,high_degree,0.2928310632705688,62.1875,1075.3125,102.71875,0.0,0.1301710958954575,0.95703125,1.0,0.6063300371170044,stage4a_discovery,cleaned_stage4a_local
bd206bf40f28a0db2c,41001,scale_free,transition_mid,32,,module_bridge,0.2928310632705688,62.1875,1075.3125,102.71875,0.0,0.1301710958954575,0.95703125,1.0,0.6063300371170044,stage4a_discovery,cleaned_stage4a_local
bd206bf40f28a0db2c,41001,scale_free,transition_mid,32,,random,0.06252455984940748,26.3310546875,269.1103515625,23.890625,0.0,0.05401174008415401,0.7835693359375,0.999755859375,0.6063300371170044,stage4a_discovery,cleaned_stage4a_local
bd206bf40f28a0db2c,41001,scale_free,transition_mid,32,,spectral,0.4163785576820373,61.84375,1068.9375,102.78125,0.0,0.1308121188301687,0.94921875,1.0,0.6063300371170044,stage4a_discovery,cleaned_stage4a_local
c00d1fed173df6163f,41001,scale_free,sparse_drive,16,,cycle_proxy,0.1462617218494415,75.4375,1512.4375,146.5625,0.0,0.1591772323056712,0.84765625,1.0,0.2831237018108368,stage4a_discovery,cleaned_stage4a_local
c00d1fed173df6163f,41001,scale_free,sparse_drive,16,,dynamics_aware,0.1041452810168266,65.875,1276.0,117.375,0.0,0.1359064803086704,0.83984375,1.0,0.2831237018108368,stage4a_discovery,cleaned_stage4a_local
c00d1fed173df6163f,41001,scale_free,sparse_drive,16,,feedback_hub,0.2335515469312667,75.9375,1523.6875,146.3125,0.0,0.1593891934543462,0.85546875,1.0,0.2831237018108368,stage4a_discovery,cleaned_stage4a_local
c00d1fed173df6163f,41001,scale_free,sparse_drive,16,,high_degree,0.2335515469312667,75.9375,1523.6875,146.3125,0.0,0.1593891934543462,0.85546875,1.0,0.2831237018108368,stage4a_discovery,cleaned_stage4a_local
c00d1fed173df6163f,41001,scale_free,sparse_drive,16,,module_bridge,0.2335515469312667,75.9375,1523.6875,146.3125,0.0,0.1593891934543462,0.85546875,1.0,0.2831237018108368,stage4a_discovery,cleaned_stage4a_local
c00d1fed173df6163f,41001,scale_free,sparse_drive,16,,random,0.018928687350125938,25.439453125,252.3671875,22.30859375,0.0,0.05204303698540122,0.549560546875,0.9989013671875,0.2831237018108368,stage4a_discovery,cleaned_stage4a_local
c00d1fed173df6163f,41001,scale_free,sparse_drive,16,,spectral,0.2335515469312667,75.9375,1523.6875,146.3125,0.0,0.1593891934543462,0.85546875,1.0,0.2831237018108368,stage4a_discovery,cleaned_stage4a_local
c60142d0793e8a1e50,41002,scale_free,transition_dense,8,,cycle_proxy,0.0742304101586341,118.875,3647.5,545.75,0.0,0.1319387567462035,0.8046875,1.0,0.3662628829479217,stage4a_discovery,cleaned_stage4a_local
c60142d0793e8a1e50,41002,scale_free,transition_dense,8,,dynamics_aware,0.0927193164825439,64.0,1405.625,216.125,0.0,0.0717597372019514,0.64453125,1.0,0.3662628829479217,stage4a_discovery,cleaned_stage4a_local
c60142d0793e8a1e50,41002,scale_free,transition_dense,8,,feedback_hub,0.0416513308882713,119.375,3675.75,544.625,0.0,0.1324433193689431,0.80859375,1.0,0.3662628829479217,stage4a_discovery,cleaned_stage4a_local
c60142d0793e8a1e50,41002,scale_free,transition_dense,8,,high_degree,0.0416513308882713,119.375,3675.75,544.625,0.0,0.1324433193689431,0.80859375,1.0,0.3662628829479217,stage4a_discovery,cleaned_stage4a_local
c60142d0793e8a1e50,41002,scale_free,transition_dense,8,,module_bridge,0.0416513308882713,119.375,3675.75,544.625,0.0,0.1324433193689431,0.80859375,1.0,0.3662628829479217,stage4a_discovery,cleaned_stage4a_local
c60142d0793e8a1e50,41002,scale_free,transition_dense,8,,random,0.11149076768197114,48.9609375,816.5078125,120.02734375,0.0,0.05476100845235028,0.529541015625,0.999755859375,0.3662628829479217,stage4a_discovery,cleaned_stage4a_local
c60142d0793e8a1e50,41002,scale_free,transition_dense,8,,spectral,0.0416513308882713,119.375,3675.75,544.625,0.0,0.1324433193689431,0.80859375,1.0,0.3662628829479217,stage4a_discovery,cleaned_stage4a_local
cdeb464eaf709c384c,41002,scale_free,sparse_drive,16,,cycle_proxy,0.1911070942878723,74.375,1451.25,135.4375,0.0,0.1565776424567612,0.88671875,1.0,0.3081324100494385,stage4a_discovery,cleaned_stage4a_local
cdeb464eaf709c384c,41002,scale_free,sparse_drive,16,,dynamics_aware,0.1566228866577148,71.8125,1384.4375,124.5625,0.0,0.1480254147334175,0.8828125,1.0,0.3081324100494385,stage4a_discovery,cleaned_stage4a_local
cdeb464eaf709c384c,41002,scale_free,sparse_drive,16,,feedback_hub,0.1861825138330459,74.8125,1465.5625,134.5,0.0,0.1562138205696446,0.89453125,1.0,0.3081324100494385,stage4a_discovery,cleaned_stage4a_local
cdeb464eaf709c384c,41002,scale_free,sparse_drive,16,,high_degree,0.1861825138330459,74.8125,1465.5625,134.5,0.0,0.1562138205696446,0.89453125,1.0,0.3081324100494385,stage4a_discovery,cleaned_stage4a_local
cdeb464eaf709c384c,41002,scale_free,sparse_drive,16,,module_bridge,0.1861825138330459,74.8125,1465.5625,134.5,0.0,0.1562138205696446,0.89453125,1.0,0.3081324100494385,stage4a_discovery,cleaned_stage4a_local
cdeb464eaf709c384c,41002,scale_free,sparse_drive,16,,random,0.019990919390693255,26.025390625,257.146484375,22.66796875,0.0,0.05388882047757505,0.5419921875,0.99609375,0.3081324100494385,stage4a_discovery,cleaned_stage4a_local
cdeb464eaf709c384c,41002,scale_free,sparse_drive,16,,spectral,0.1485805660486221,74.0,1439.5,134.3125,0.0,0.1570464144753114,0.859375,1.0,0.3081324100494385,stage4a_discovery,cleaned_stage4a_local
d4d56a411cf19e1545,41002,scale_free,transition_dense,24,,cycle_proxy,0.3838289976119995,108.0,3031.083333333333,470.25,0.0,0.1231176164696333,0.96875,1.0,0.5066754221916199,stage4a_discovery,cleaned_stage4a_local
d4d56a411cf19e1545,41002,scale_free,transition_dense,24,,dynamics_aware,0.4365763664245605,103.29166666666669,2866.833333333333,435.0833333333333,0.0,0.1167116894537899,0.96875,1.0,0.5066754221916199,stage4a_discovery,cleaned_stage4a_local
d4d56a411cf19e1545,41002,scale_free,transition_dense,24,,feedback_hub,0.3659358024597168,108.625,3062.083333333333,465.625,0.0,0.1226064522679301,0.96484375,1.0,0.5066754221916199,stage4a_discovery,cleaned_stage4a_local
d4d56a411cf19e1545,41002,scale_free,transition_dense,24,,high_degree,0.3659358024597168,108.625,3062.083333333333,465.625,0.0,0.1226064522679301,0.96484375,1.0,0.5066754221916199,stage4a_discovery,cleaned_stage4a_local
d4d56a411cf19e1545,41002,scale_free,transition_dense,24,,module_bridge,0.3659358024597168,108.625,3062.083333333333,465.625,0.0,0.1226064522679301,0.96484375,1.0,0.5066754221916199,stage4a_discovery,cleaned_stage4a_local
d4d56a411cf19e1545,41002,scale_free,transition_dense,24,,random,0.05509407480712976,48.763020833333336,805.0924479166666,117.69010416666667,0.0,0.054419348904031925,0.87158203125,1.0,0.5066754221916199,stage4a_discovery,cleaned_stage4a_local
d4d56a411cf19e1545,41002,scale_free,transition_dense,24,,spectral,0.3904332518577575,108.20833333333331,3040.2916666666665,469.7083333333333,0.0,0.1234450575900554,0.96484375,1.0,0.5066754221916199,stage4a_discovery,cleaned_stage4a_local
d9a68352fa2a8d7244,41001,scale_free,sparse_drive,64,,cycle_proxy,0.3873941004276275,47.9375,698.171875,64.90625,0.0,0.0999922226041408,0.99609375,1.0,0.8127341866493225,stage4a_discovery,cleaned_stage4a_local
d9a68352fa2a8d7244,41001,scale_free,sparse_drive,64,,dynamics_aware,0.5377249717712402,45.546875,647.71875,57.90625,0.0,0.0940128383779676,0.9921875,1.0,0.8127341866493225,stage4a_discovery,cleaned_stage4a_local
d9a68352fa2a8d7244,41001,scale_free,sparse_drive,64,,feedback_hub,0.5991588234901428,48.4375,705.53125,64.359375,0.0,0.0998570260759721,0.9921875,1.0,0.8127341866493225,stage4a_discovery,cleaned_stage4a_local
d9a68352fa2a8d7244,41001,scale_free,sparse_drive,64,,high_degree,0.5901771783828735,48.484375,705.375,64.0,0.0,0.0998832868277656,0.9921875,1.0,0.8127341866493225,stage4a_discovery,cleaned_stage4a_local
d9a68352fa2a8d7244,41001,scale_free,sparse_drive,64,,module_bridge,0.5901771783828735,48.484375,705.375,64.0,0.0,0.0998832868277656,0.9921875,1.0,0.8127341866493225,stage4a_discovery,cleaned_stage4a_local
d9a68352fa2a8d7244,41001,scale_free,sparse_drive,64,,random,0.21588906692340967,25.67626953125,256.80322265625,22.73876953125,0.0,0.05248457935890236,0.942138671875,1.0,0.8127341866493225,stage4a_discovery,cleaned_stage4a_local
