graph,task,coupling,readout,method,score,normalized_score,mask_count
formal-09,interval,0.035,cross_state_readout,group_matched_random,0.4990234375,-0.001953125,4
formal-09,interval,0.05,state_matched,group_matched_random,0.828125,0.65625,4
formal-09,interval,0.05,cross_state_readout,group_matched_random,0.4755859375,-0.048828125,4
formal-10,interval,0.035,state_matched,random_search,0.796875,0.59375,1
formal-10,interval,0.035,cross_state_readout,random_search,0.5,0.0,1
formal-10,interval,0.05,state_matched,random_search,0.841796875,0.68359375,1
formal-10,interval,0.05,cross_state_readout,random_search,0.5,0.0,1
formal-10,interval,0.035,state_matched,local_search,0.7734375,0.546875,1
formal-10,interval,0.035,cross_state_readout,local_search,0.509765625,0.01953125,1
formal-10,interval,0.05,state_matched,local_search,0.83203125,0.6640625,1
formal-10,interval,0.05,cross_state_readout,local_search,0.49609375,-0.0078125,1
formal-10,interval,0.035,state_matched,population_search,0.8046875,0.609375,1
formal-10,interval,0.035,cross_state_readout,population_search,0.505859375,0.01171875,1
formal-10,interval,0.05,state_matched,population_search,0.82421875,0.6484375,1
formal-10,interval,0.05,cross_state_readout,population_search,0.435546875,-0.12890625,1
formal-10,interval,0.035,state_matched,specialist_pool_0.035,0.8046875,0.609375,1
formal-10,interval,0.035,cross_state_readout,specialist_pool_0.035,0.505859375,0.01171875,1
formal-10,interval,0.05,state_matched,specialist_pool_0.035,0.82421875,0.6484375,1
formal-10,interval,0.05,cross_state_readout,specialist_pool_0.035,0.435546875,-0.12890625,1
formal-10,interval,0.035,state_matched,specialist_pool_0.05,0.763671875,0.52734375,1
formal-10,interval,0.035,cross_state_readout,specialist_pool_0.05,0.4765625,-0.046875,1
formal-10,interval,0.05,state_matched,specialist_pool_0.05,0.892578125,0.78515625,1
formal-10,interval,0.05,cross_state_readout,specialist_pool_0.05,0.482421875,-0.03515625,1
formal-10,interval,0.035,state_matched,high_degree,0.681640625,0.36328125,1
formal-10,interval,0.035,cross_state_readout,high_degree,0.5,0.0,1
formal-10,interval,0.05,state_matched,high_degree,0.80859375,0.6171875,1
formal-10,interval,0.05,cross_state_readout,high_degree,0.486328125,-0.02734375,1
formal-10,interval,0.035,state_matched,spectral,0.71875,0.4375,1
formal-10,interval,0.035,cross_state_readout,spectral,0.5,0.0,1
formal-10,interval,0.05,state_matched,spectral,0.814453125,0.62890625,1
formal-10,interval,0.05,cross_state_readout,spectral,0.5,0.0,1
formal-10,interval,0.035,state_matched,input_energy_degree,0.65234375,0.3046875,1
formal-10,interval,0.035,cross_state_readout,input_energy_degree,0.51953125,0.0390625,1
formal-10,interval,0.05,state_matched,input_energy_degree,0.697265625,0.39453125,1
formal-10,interval,0.05,cross_state_readout,input_energy_degree,0.5,0.0,1
formal-10,interval,0.035,state_matched,input_quota_random,0.755859375,0.51171875,1
formal-10,interval,0.035,cross_state_readout,input_quota_random,0.498046875,-0.00390625,1
formal-10,interval,0.05,state_matched,input_quota_random,0.837890625,0.67578125,1
formal-10,interval,0.05,cross_state_readout,input_quota_random,0.556640625,0.11328125,1
formal-10,interval,0.035,state_matched,unselected_random,0.75927734375,0.5185546875,8
formal-10,interval,0.035,cross_state_readout,unselected_random,0.502197265625,0.00439453125,8
formal-10,interval,0.05,state_matched,unselected_random,0.843994140625,0.68798828125,8
formal-10,interval,0.05,cross_state_readout,unselected_random,0.47607421875,-0.0478515625,8
formal-10,interval,0.035,state_matched,group_matched_random,0.73291015625,0.4658203125,4
formal-10,interval,0.035,cross_state_readout,group_matched_random,0.50048828125,0.0009765625,4
formal-10,interval,0.05,state_matched,group_matched_random,0.857421875,0.71484375,4
formal-10,interval,0.05,cross_state_readout,group_matched_random,0.4609375,-0.078125,4
formal-11,interval,0.035,state_matched,random_search,0.755859375,0.51171875,1
formal-11,interval,0.035,cross_state_readout,random_search,0.509765625,0.01953125,1
formal-11,interval,0.05,state_matched,random_search,0.857421875,0.71484375,1
formal-11,interval,0.05,cross_state_readout,random_search,0.5,0.0,1
formal-11,interval,0.035,state_matched,local_search,0.76953125,0.5390625,1
formal-11,interval,0.035,cross_state_readout,local_search,0.494140625,-0.01171875,1
formal-11,interval,0.05,state_matched,local_search,0.833984375,0.66796875,1
formal-11,interval,0.05,cross_state_readout,local_search,0.5,0.0,1
formal-11,interval,0.035,state_matched,population_search,0.744140625,0.48828125,1
formal-11,interval,0.035,cross_state_readout,population_search,0.5,0.0,1
formal-11,interval,0.05,state_matched,population_search,0.765625,0.53125,1
formal-11,interval,0.05,cross_state_readout,population_search,0.50390625,0.0078125,1
formal-11,interval,0.035,state_matched,specialist_pool_0.035,0.740234375,0.48046875,1
formal-11,interval,0.035,cross_state_readout,specialist_pool_0.035,0.5,0.0,1
formal-11,interval,0.05,state_matched,specialist_pool_0.035,0.78125,0.5625,1
formal-11,interval,0.05,cross_state_readout,specialist_pool_0.035,0.455078125,-0.08984375,1
formal-11,interval,0.035,state_matched,specialist_pool_0.05,0.7421875,0.484375,1
formal-11,interval,0.035,cross_state_readout,specialist_pool_0.05,0.494140625,-0.01171875,1
formal-11,interval,0.05,state_matched,specialist_pool_0.05,0.857421875,0.71484375,1
formal-11,interval,0.05,cross_state_readout,specialist_pool_0.05,0.5,0.0,1
formal-11,interval,0.035,state_matched,high_degree,0.705078125,0.41015625,1
formal-11,interval,0.035,cross_state_readout,high_degree,0.5,0.0,1
formal-11,interval,0.05,state_matched,high_degree,0.8359375,0.671875,1
formal-11,interval,0.05,cross_state_readout,high_degree,0.47265625,-0.0546875,1
formal-11,interval,0.035,state_matched,spectral,0.7109375,0.421875,1
formal-11,interval,0.035,cross_state_readout,spectral,0.5,0.0,1
formal-11,interval,0.05,state_matched,spectral,0.841796875,0.68359375,1
formal-11,interval,0.05,cross_state_readout,spectral,0.494140625,-0.01171875,1
formal-11,interval,0.035,state_matched,input_energy_degree,0.673828125,0.34765625,1
formal-11,interval,0.035,cross_state_readout,input_energy_degree,0.50390625,0.0078125,1
formal-11,interval,0.05,state_matched,input_energy_degree,0.701171875,0.40234375,1
formal-11,interval,0.05,cross_state_readout,input_energy_degree,0.509765625,0.01953125,1
formal-11,interval,0.035,state_matched,input_quota_random,0.716796875,0.43359375,1
formal-11,interval,0.035,cross_state_readout,input_quota_random,0.501953125,0.00390625,1
formal-11,interval,0.05,state_matched,input_quota_random,0.77734375,0.5546875,1
formal-11,interval,0.05,cross_state_readout,input_quota_random,0.474609375,-0.05078125,1
formal-11,interval,0.035,state_matched,unselected_random,0.751708984375,0.50341796875,8
formal-11,interval,0.035,cross_state_readout,unselected_random,0.506591796875,0.01318359375,8
formal-11,interval,0.05,state_matched,unselected_random,0.81591796875,0.6318359375,8
formal-11,interval,0.05,cross_state_readout,unselected_random,0.483642578125,-0.03271484375,8
formal-11,interval,0.035,state_matched,group_matched_random,0.7646484375,0.529296875,4
formal-11,interval,0.035,cross_state_readout,group_matched_random,0.484375,-0.03125,4
formal-11,interval,0.05,state_matched,group_matched_random,0.80029296875,0.6005859375,4
formal-11,interval,0.05,cross_state_readout,group_matched_random,0.45458984375,-0.0908203125,4
formal-12,interval,0.035,state_matched,random_search,0.771484375,0.54296875,1
formal-12,interval,0.035,cross_state_readout,random_search,0.48828125,-0.0234375,1
formal-12,interval,0.05,state_matched,random_search,0.822265625,0.64453125,1
formal-12,interval,0.05,cross_state_readout,random_search,0.5,0.0,1
formal-12,interval,0.035,state_matched,local_search,0.791015625,0.58203125,1
formal-12,interval,0.035,cross_state_readout,local_search,0.505859375,0.01171875,1
formal-12,interval,0.05,state_matched,local_search,0.77734375,0.5546875,1
formal-12,interval,0.05,cross_state_readout,local_search,0.5,0.0,1
formal-12,interval,0.035,state_matched,population_search,0.771484375,0.54296875,1
formal-12,interval,0.035,cross_state_readout,population_search,0.48828125,-0.0234375,1
formal-12,interval,0.05,state_matched,population_search,0.822265625,0.64453125,1
formal-12,interval,0.05,cross_state_readout,population_search,0.5,0.0,1
formal-12,interval,0.035,state_matched,specialist_pool_0.035,0.771484375,0.54296875,1
formal-12,interval,0.035,cross_state_readout,specialist_pool_0.035,0.48828125,-0.0234375,1
formal-12,interval,0.05,state_matched,specialist_pool_0.035,0.822265625,0.64453125,1
formal-12,interval,0.05,cross_state_readout,specialist_pool_0.035,0.5,0.0,1
formal-12,interval,0.035,state_matched,specialist_pool_0.05,0.736328125,0.47265625,1
formal-12,interval,0.035,cross_state_readout,specialist_pool_0.05,0.5,0.0,1
formal-12,interval,0.05,state_matched,specialist_pool_0.05,0.869140625,0.73828125,1
formal-12,interval,0.05,cross_state_readout,specialist_pool_0.05,0.490234375,-0.01953125,1
formal-12,interval,0.035,state_matched,high_degree,0.6953125,0.390625,1
formal-12,interval,0.035,cross_state_readout,high_degree,0.4921875,-0.015625,1
formal-12,interval,0.05,state_matched,high_degree,0.76171875,0.5234375,1
formal-12,interval,0.05,cross_state_readout,high_degree,0.5,0.0,1
formal-12,interval,0.035,state_matched,spectral,0.701171875,0.40234375,1
formal-12,interval,0.035,cross_state_readout,spectral,0.455078125,-0.08984375,1
formal-12,interval,0.05,state_matched,spectral,0.775390625,0.55078125,1
formal-12,interval,0.05,cross_state_readout,spectral,0.5,0.0,1
formal-12,interval,0.035,state_matched,input_energy_degree,0.703125,0.40625,1
formal-12,interval,0.035,cross_state_readout,input_energy_degree,0.5,0.0,1
formal-12,interval,0.05,state_matched,input_energy_degree,0.7109375,0.421875,1
formal-12,interval,0.05,cross_state_readout,input_energy_degree,0.46484375,-0.0703125,1
formal-12,interval,0.035,state_matched,input_quota_random,0.771484375,0.54296875,1
formal-12,interval,0.035,cross_state_readout,input_quota_random,0.5,0.0,1
formal-12,interval,0.05,state_matched,input_quota_random,0.830078125,0.66015625,1
formal-12,interval,0.05,cross_state_readout,input_quota_random,0.5,0.0,1
formal-12,interval,0.035,state_matched,unselected_random,0.761474609375,0.52294921875,8
formal-12,interval,0.035,cross_state_readout,unselected_random,0.494873046875,-0.01025390625,8
formal-12,interval,0.05,state_matched,unselected_random,0.835205078125,0.67041015625,8
formal-12,interval,0.05,cross_state_readout,unselected_random,0.497314453125,-0.00537109375,8
formal-12,interval,0.035,state_matched,group_matched_random,0.74365234375,0.4873046875,4
formal-12,interval,0.035,cross_state_readout,group_matched_random,0.498046875,-0.00390625,4
formal-12,interval,0.05,state_matched,group_matched_random,0.8662109375,0.732421875,4
formal-12,interval,0.05,cross_state_readout,group_matched_random,0.4833984375,-0.033203125,4
formal-01,evidence_accumulation,0.035,state_matched,random_search,0.787109375,0.57421875,1
formal-01,evidence_accumulation,0.035,cross_state_readout,random_search,0.443359375,-0.11328125,1
formal-01,evidence_accumulation,0.05,state_matched,random_search,0.83203125,0.6640625,1
formal-01,evidence_accumulation,0.05,cross_state_readout,random_search,0.5078125,0.015625,1
formal-01,evidence_accumulation,0.035,state_matched,local_search,0.740234375,0.48046875,1
formal-01,evidence_accumulation,0.035,cross_state_readout,local_search,0.474609375,-0.05078125,1
formal-01,evidence_accumulation,0.05,state_matched,local_search,0.8125,0.625,1
formal-01,evidence_accumulation,0.05,cross_state_readout,local_search,0.5,0.0,1
formal-01,evidence_accumulation,0.035,state_matched,population_search,0.78125,0.5625,1
formal-01,evidence_accumulation,0.035,cross_state_readout,population_search,0.482421875,-0.03515625,1
formal-01,evidence_accumulation,0.05,state_matched,population_search,0.767578125,0.53515625,1
formal-01,evidence_accumulation,0.05,cross_state_readout,population_search,0.5,0.0,1
formal-01,evidence_accumulation,0.035,state_matched,specialist_pool_0.035,0.759765625,0.51953125,1
formal-01,evidence_accumulation,0.035,cross_state_readout,specialist_pool_0.035,0.525390625,0.05078125,1
formal-01,evidence_accumulation,0.05,state_matched,specialist_pool_0.035,0.78515625,0.5703125,1
formal-01,evidence_accumulation,0.05,cross_state_readout,specialist_pool_0.035,0.4921875,-0.015625,1
formal-01,evidence_accumulation,0.035,state_matched,specialist_pool_0.05,0.7578125,0.515625,1
formal-01,evidence_accumulation,0.035,cross_state_readout,specialist_pool_0.05,0.546875,0.09375,1
formal-01,evidence_accumulation,0.05,state_matched,specialist_pool_0.05,0.787109375,0.57421875,1
formal-01,evidence_accumulation,0.05,cross_state_readout,specialist_pool_0.05,0.509765625,0.01953125,1
formal-01,evidence_accumulation,0.035,state_matched,high_degree,0.75390625,0.5078125,1
formal-01,evidence_accumulation,0.035,cross_state_readout,high_degree,0.515625,0.03125,1
formal-01,evidence_accumulation,0.05,state_matched,high_degree,0.7734375,0.546875,1
formal-01,evidence_accumulation,0.05,cross_state_readout,high_degree,0.5,0.0,1
formal-01,evidence_accumulation,0.035,state_matched,spectral,0.748046875,0.49609375,1
formal-01,evidence_accumulation,0.035,cross_state_readout,spectral,0.458984375,-0.08203125,1
formal-01,evidence_accumulation,0.05,state_matched,spectral,0.78125,0.5625,1
formal-01,evidence_accumulation,0.05,cross_state_readout,spectral,0.4140625,-0.171875,1
formal-01,evidence_accumulation,0.035,state_matched,input_energy_degree,0.69921875,0.3984375,1
formal-01,evidence_accumulation,0.035,cross_state_readout,input_energy_degree,0.46875,-0.0625,1
formal-01,evidence_accumulation,0.05,state_matched,input_energy_degree,0.70703125,0.4140625,1
formal-01,evidence_accumulation,0.05,cross_state_readout,input_energy_degree,0.5546875,0.109375,1
formal-01,evidence_accumulation,0.035,state_matched,input_quota_random,0.767578125,0.53515625,1
formal-01,evidence_accumulation,0.035,cross_state_readout,input_quota_random,0.4921875,-0.015625,1
formal-01,evidence_accumulation,0.05,state_matched,input_quota_random,0.78125,0.5625,1
formal-01,evidence_accumulation,0.05,cross_state_readout,input_quota_random,0.49609375,-0.0078125,1
formal-01,evidence_accumulation,0.035,state_matched,unselected_random,0.76220703125,0.5244140625,8
formal-01,evidence_accumulation,0.035,cross_state_readout,unselected_random,0.5009765625,0.001953125,8
formal-01,evidence_accumulation,0.05,state_matched,unselected_random,0.78173828125,0.5634765625,8
formal-01,evidence_accumulation,0.05,cross_state_readout,unselected_random,0.48974609375,-0.0205078125,8
formal-01,evidence_accumulation,0.035,state_matched,group_matched_random,0.79736328125,0.5947265625,4
formal-01,evidence_accumulation,0.035,cross_state_readout,group_matched_random,0.4697265625,-0.060546875,4
formal-01,evidence_accumulation,0.05,state_matched,group_matched_random,0.77294921875,0.5458984375,4
formal-01,evidence_accumulation,0.05,cross_state_readout,group_matched_random,0.50048828125,0.0009765625,4
formal-02,evidence_accumulation,0.035,state_matched,random_search,0.78125,0.5625,1
formal-02,evidence_accumulation,0.035,cross_state_readout,random_search,0.458984375,-0.08203125,1
